date,open,high,low,close,volume
2021-08-27,115.81,116.1,115.7146,116.1,5545551.0
2021-08-30,116.015,116.23,116.0,116.23,3706042.0
2021-08-31,116.18,116.285,116.02,116.06,6763941.0
2021-09-01,116.02,116.02,115.81,115.93,4153988.0
2021-09-02,116.02,116.06,115.92,116.05,5427270.0
2021-09-03,115.84,115.89,115.7707,115.85,5274341.0
2021-09-07,115.64,115.6457,115.4737,115.54,3579852.0
2021-09-08,115.7,115.82,115.62,115.73,3417489.0
2021-09-09,115.84,116.147,115.755,116.1,3332649.0
2021-09-10,115.99,116.01,115.7801,115.87,3957348.0
2021-09-13,116.0,116.075,115.96,116.02,3954120.0
2021-09-14,116.07,116.38,116.07,116.28,4183570.0
2021-09-15,116.29,116.2929,116.09,116.17,3448467.0
2021-09-16,115.95,116.11,115.905,115.97,4265519.0
2021-09-17,115.8,115.875,115.7428,115.87,5742502.0
2021-09-20,116.02,116.17,115.975,116.09,5464713.0
2021-09-21,116.13,116.17,116.045,116.14,5225248.0
2021-09-22,116.11,116.25,116.005,116.18,7139913.0
2021-09-23,115.93,115.94,115.57,115.61,8265009.0
2021-09-24,115.5,115.5055,115.319,115.41,4461937.0
2021-09-27,115.21,115.375,115.185,115.25,5630622.0
2021-09-28,114.9,114.9999,114.695,114.77,7017089.0
2021-09-29,114.97,115.06,114.715,114.85,6161321.0
2021-09-30,114.77,114.86,114.69,114.83,5348804.0
2021-10-01,114.82,115.06,114.79,115.0,7064531.0
2021-10-04,114.92,115.03,114.795,114.92,4180607.0
2021-10-05,114.82,114.867,114.61,114.65,7422000.0
